principle_id,source_id,author,work,edition,chapter_or_section,page_or_location,author_term,canonical_term,writing_level,fault_class,reader_problem,diagnostic_signal,diagnostic_question,revision_operation,procedure,conditions,exceptions,risks,counterexamples,evidence_type,empirical_status,skill_owner,secondary_skill,reference_only,exclusion_reason,example_ids,test_ids,confidence
GAR-TAX-06,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,punctuation/typography,punctuation/typography,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
GAR-TAX-07,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,pronunciation/stress,pronunciation/stress,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
GAR-TAX-08,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,register/formality,register/formality,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
GAR-TAX-09,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,regional/World English,regional/World English,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
GAR-TAX-10,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,legal/field jargon,legal/field jargon,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
GAR-TAX-11,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,bias/dated language,bias/dated language,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
GAR-TAX-12,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,redundancy/pleonasm,redundancy/pleonasm,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
GAR-TAX-13,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,innovation/skunked/folklore,innovation/skunked/folklore,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
GAR-TAX-14,GAR5,Bryan A. Garner,Garner's Modern English Usage,5th,A–Z coverage taxonomy,https://global.oup.com/academic/product/garners-modern-english-usage-9780197599020,archaism/euphemism/hypercorrection,archaism/euphemism/hypercorrection,Usage or convention,reference architecture,issue cannot be retrieved consistently,entry lacks taxonomy field,Which usage-question type is this?,index by derived taxonomy,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,derived taxonomy; Garner A–Z full text unavailable,normative/case-supported; not universal empirical law,usage-adjudicator,,True,,,,medium
SW-NEG-01,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 1; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,possessive singular,usage convention,Usage or convention,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,usage-adjudicator,,True,already owned; current convention controls,,,high
SW-NEG-02,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 2; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,serial comma,punctuation convention,Usage or convention,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,usage-adjudicator,,True,house/ambiguity conditioned,,,high
SW-NEG-03,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 3; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,parenthetic commas,punctuation/attachment,Usage or convention,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,usage-adjudicator,,True,more precise punctuation diagnostics,,,high
SW-NEG-04,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 4; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,comma before coordinate clause,punctuation convention,Usage or convention,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,usage-adjudicator,,True,already owned,,,high
SW-NEG-05,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 5; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,no comma splice,sentence boundary convention,Usage or convention,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,usage-adjudicator,,True,register/punctuation exceptions,,,high
SW-NEG-06,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 6; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,do not break sentences,fragment control,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,sentence-variety,,True,purposeful fragments allowed,,,high
SW-NEG-07,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 7; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,opening participial attachment,modifier attachment,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,sentence-clarity,,True,valid but already owned,,,high
SW-NEG-08,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 8; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,paragraph unit,paragraph focus,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,cohesion-emphasis,,True,genre-conditioned and superseded,,,high
SW-NEG-09,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 9; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,topic sentence/end conformity,paragraph framing,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,cohesion-emphasis,,True,not universal,,,high
SW-NEG-10,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 10; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,active voice,functional voice choice,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,sentence-clarity,,True,crude maxim; passive often useful,,,high
SW-NEG-11,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 11; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,positive form,affirmative/negative choice,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,concision,,True,negation often essential,,,high
SW-NEG-12,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 12; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,definite/specific/concrete,precision,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,shared-reference,,True,goal too vague for independent procedure,,,high
SW-NEG-13,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 13; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,omit needless words,genuine excess,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,concision,,True,superseded by Williams/Lanham diagnostics,,,high
SW-NEG-14,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 14; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,avoid loose-sentence succession,purposeful syntax,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,sentence-variety,,True,loose/cumulative syntax can work,,,high
SW-NEG-15,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 15; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,parallel coordinate ideas,logical parallelism,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,sentence-variety,,True,already owned,,,high
SW-NEG-16,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 16; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,keep related words together,dependency proximity,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,sentence-clarity,,True,already owned; periodic exception,,,high
SW-NEG-17,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 17; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,one tense in summaries,genre convention,Usage or convention,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,usage-adjudicator,,True,not universal,,,high
SW-NEG-18,STR18;STR20,William Strunk Jr.,The Elements of Style,1918 original; 1920 trade,1918 rule 18; 1920 retained/renumbered counterpart,https://www.gutenberg.org/files/37134/37134-h/37134-h.htm,emphatic words at end,stress position,Sentence,negative-control rule,blanket maxim can cause incorrect edits,rule activates without a reader problem,Which stronger diagnostic and exception controls?,route to stronger owner or exclude,Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,historical normative advice; negative control,cohesion-emphasis,,True,superseded by precise closure model,,,high
SW-WHITE-01,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 1,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,background,background,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-02,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 2,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,natural style,natural style,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-03,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 3,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,suitable design,suitable design,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-04,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 4,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,nouns and verbs,nouns and verbs,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-05,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 5,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,revise,revise,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-06,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 6,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,do not overwrite,do not overwrite,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-07,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 7,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,do not overstate,do not overstate,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-08,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 8,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,avoid qualifiers,avoid qualifiers,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-09,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 9,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,avoid breezy manner,avoid breezy manner,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-10,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 10,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,orthodox spelling,orthodox spelling,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
SW-WHITE-11,SW4,William Strunk Jr.; E. B. White,The Elements of Style,4th,Approach to Style reminder 11,https://www.pearson.com/en-au/subject-catalog/p/elements-of-style-the/P200000002160/9780205309023,do not explain too much,do not explain too much,Document,negative-control reminder,"vague/taste-based rule can distort genre, evidence, or voice",heading lacks reproducible threshold or conflicts with valid genre,Can a stronger source supply an observable reader problem?,"route, qualify, or exclude",Diagnose in context; apply the smallest supported change; run the semantic-preservation audit.,Use only when the observable signal causes the stated reader problem.,Marked form may be functional; consult the owning skill's exceptions.,"Mechanical application can change meaning, hierarchy, register, evidence, or voice.",A clean instance of the marked form should remain unchanged.,rhetorical heuristic,normative taste; full reminder prose unavailable,negative-control,,True,taste/vague/register-specific/already covered; see dossier,,,medium heading/high access gap
